25174411|ACOLCHADO DE CAUCHO DE LA LLAVE|TRUE
25174412|APLIQUE DECORATIVO DEL VEHÍCULO|TRUE
25174413|ESCUDO O EMBLEMA INTERIOR DEL VEHÍCULO|TRUE
25174414|TACÓGRAFO|TRUE
25174415|INDICADOR DE LA PRESIÓN DE ACEITE DEL VEHÍCULO|TRUE
25174416|ENCENDEDOR DE CIGARRILLOS DEL VEHÍCULO|TRUE
25174417|INTERRUPTOR DE COMBINACIÓN DEL VEHÍCULO|TRUE
25174418|TAPETES DEL VEHÍCULO|TRUE
25174419|SISTEMA DE AUDIO VIDEO DEL VEHÍCULO|TRUE
25174420|CENICERO DEL VEHÍCULO|TRUE
25174421|CORTINA DEL VEHÍCULO|TRUE
25174601|FUNDAS DE ASIENTOS|TRUE
25174602|COJINERÍA DE ASIENTOS|TRUE
25174603|MARCOS DE ASIENTOS|TRUE
25174604|SILLA DE TIMONEL DE BOTE|TRUE
25174605|SILLA DE MOTOCICLETA|TRUE
25174701|PEDALES DE BICICLETA|TRUE
25174702|RAYOS DE BICICLETA|TRUE
25174703|CAJA TRASERA DE MOTOCICLETA|TRUE
25174704|CANASTA PARA VEHÍCULO DE DOS RUEDAS|TRUE
25174705|CAJA PARA LLEVAR EL CORREO EN VEHÍCULO DE DOS RUEDAS|TRUE
25174801|ESTABILIZADOR DE CAMIÓN DE SUCCIÓN O GATO DE PISO|TRUE
25174802|BOOM PARA VEHÍCULOS DE RESCATE O DE REMOLQUE|TRUE
25174803|GANCHO DE REMOLCAR|TRUE
25174804|MÁSTIL LATERAL PARA VEHÍCULO|TRUE
25174805|ASPERSOR DE ARENA PARA VEHÍCULO|TRUE
25174806|PIJAMA PARA VEHÍCULO A LA MEDIDA|TRUE
25174807|BISAGRA DE VEHÍCULO|TRUE
25174808|CAJA DE ALMACENAMIENTO DE ACCESORIO PARA VEHÍCULOS|TRUE
25174809|ESCALERA DE VEHÍCULO|TRUE
25174810|GATO DE VEHÍCULO|TRUE
25174901|AISLADOR Y AMORTIGUADOR MOLDEADO PARA LA VIBRACIÓN DEL VEHÍCULO|TRUE
25174902|AISLADOR Y AMORTIGUADOR EXTRUIDO PARA LA VIBRACIÓN DEL VEHÍCULO|TRUE
25174903|AISLADOR Y AMORTIGUADOR FUNDIDO PARA LA VIBRACIÓN DEL VEHÍCULO|TRUE
25175001|CARGADOR PORTÁTIL PARA VEHÍCULO ELÉCTRICO|TRUE
25175002|ESTACIÓN DE CARGA DE VEHÍCULO ELÉCTRICO|TRUE
25175003|KIT PARA CARGAR VEHÍCULO ELÉCTRICO|TRUE
25181601|CHASIS PARA AUTOMÓVILES|TRUE
25181602|CHASIS PARA CAMIONES|TRUE
25181603|BASTIDORES DE MOTOS|TRUE
25181604|CARROCERÍA DE CAMIÓN DE CARGA|TRUE
25181605|CARROCERÍA DE VOLQUETA|TRUE
25181606|CARROCERÍA DE TRÁILER|TRUE
25181607|CABINA DE TRACTOR|TRUE
25181608|BASTIDOR DE VEHÍCULO|TRUE
25181609|TRÁILER GRANELERO|TRUE
25181610|TRÁILER PARA CARGA AÉREA|TRUE
25181611|TRÁILER DOLLY|TRUE
25181612|TRÁILER AGRÍCOLA|TRUE
25181701|TRÁILER PARA CONTENEDORES|TRUE
25181702|TRÁILER CAMA ALTA|TRUE
25181703|REMOLQUES PARA GANADO|TRUE
25181704|REMOLQUES CARROTANQUE SIN TEMPERATURA CONTROLADA|TRUE
25181705|REMOLQUES CARROTANQUE CON TEMPERATURA CONTROLADA|TRUE
25181706|REMOLQUES CONTENEDOR CON TEMPERATURA CONTROLADA|TRUE
25181707|REMOLQUES PARA TRANSPORTE DE AUTOMÓVILES (NIÑERAS)|TRUE
25181708|ENGANCHES DE REMOLQUE|TRUE
25181709|PALA CARGADORA|TRUE
25181710|PLACAS DE MATRÍCULA DE TRÁILER|TRUE
25181711|REMOLQUE DE MOTONIEVE|TRUE
25181712|REMOLQUE DE MOTOCICLETA|TRUE
25181713|REMOLQUE DE BOTES|TRUE
25181714|SEMI – REMOLQUE|TRUE
25181715|TRÁILER VOLQUETA|TRUE
25181716|CHASÍS TRÁILER|TRUE
25181717|TRÁILER CAMA BAJA|TRUE
25181718|TRÁILER CON CARRETE DE CABLE|TRUE
25181719|TRÁILER REFRIGERADO|TRUE
25191501|SISTEMAS DE ENTRENAMIENTO DE APOYO TERRESTRE|TRUE
25191502|SISTEMAS DE ENSAYO O MANTENIMIENTO DE APOYO TERRESTRE|TRUE
25191503|SISTEMAS INTEGRADOS DE INFORMACIÓN DE MANTENIMIENTO|TRUE
25191504|SIMULADORES DE VUELO PARA AVIONES|TRUE
25191505|MEDIOS DE CARGA Y DESCARGA PARA AVIONES|TRUE
25191506|EQUIPO PARA RECARGAR COMBUSTIBLE DE AVIONES|TRUE
25191507|EQUIPO PARA DESHIELO DE AVIONES|TRUE
25191508|PASARELA TELESCÓPICA PARA AVIONES|TRUE
25191509|TRACTORES REMOLCADORES PARA AVIONES|TRUE
25191510|UNIDADES DE POTENCIA PARA PISTA AÉREA|TRUE
25191511|EQUIPO DE LAVABOS PARA AERONAVES|TRUE
25191512|ESCALERILLAS TRANSPORTABLES O RODANTES|TRUE
25191513|KIT DE MANTENIMIENTO DE VEHÍCULO DE SOPORTE EN TIERRA|TRUE
25191514|BARRA DE REMOLQUE DE AVIÓN|TRUE
25191515|SISTEMA DE APROXIMACIÓN CONTROLADO POR TIERRA|TRUE
25191516|UNIDAD NEUMÁTICA PARA ARRANQUE DE AERONAVES|TRUE
25191517|CAMIÓN CALEFACTOR Y DE AIRE ACONDICIONADO PARA AERONAVES|TRUE
25191518|EQUIPO SENSOR DE PRUEBAS AERONÁUTICAS|TRUE
25191519|ADAPTADOR DE REMOLCADO DE AVIONES|TRUE
25191520|CÁMARA DE PRUEBA AMBIENTAL|TRUE
25191521|SISTEMA RETRÁCTIL DE SOPORTE DE CABLE GANCHO|TRUE
25191522|SET DE MANTENIMIENTO DE MOTOR DE AERONAVE|TRUE
25191523|TRACTOR PARA REMOLCAR CONTENEDORES DE EQUIPAJE AÉREO|TRUE
25191524|BANDA TRANSPORTADORA PARA CARGAR EQUIPAJE EN EL AVIÓN|TRUE
25191525|CAMIÓN PARA CARGAR COMBUSTIBLE AL AVIÓN|TRUE
25191601|SIMULADORES DE VUELO DE NAVES ESPACIALES|TRUE
25191602|SISTEMAS DE SUMINISTRO DE CARGA PARA NAVES ESPACIALES|TRUE
25191603|VEHÍCULOS DE LANZAMIENTO LÍQUIDO|TRUE
25191604|VEHÍCULOS DE LANZAMIENTO SÓLIDO|TRUE
25191605|MÓDULOS DE SERVICIO PARA NAVES ESPACIALES|TRUE
25191701|EQUIPOS DE BALANCEO DE LLANTAS|TRUE
25191702|EQUIPOS DE ALINEACIÓN DE LLANTAS|TRUE
25191703|MÁQUINAS PARA CAMBIAR LLANTAS|TRUE
25191704|PEDESTALES DE VEHÍCULO O MOTOR|TRUE
25191705|BALANZA DE PISTÓN Y VARILLA DE MOTOR|TRUE
25191706|GATO PARA LEVANTAR MATERIAL RODANTE FÉRREO|TRUE
25191707|MESA FERROVIARIA PARA LEVANTAR MOTOR Y COMPONENTE|TRUE
25191708|BALANCEO DE CARBURADOR|TRUE
25191709|AJUSTADOR DE POTENCIA|TRUE
25191710|LAPEADORA DE VÁLVULAS|TRUE
25191711|PULIDORA DE VÁLVULAS|TRUE
25191712|CORTADOR DE ASIENTOS DE VÁLVULAS|TRUE
25191713|DISPOSITIVO PARA RECICLAR ANTICONGELANTE|TRUE
25191714|TORNO PARA FRENOS DE TAMBOR|TRUE
25191715|PULIDORA DE ZAPATAS DE FRENO|TRUE
25191716|ALICATE PARA RESORTES DE FRENO|TRUE
25191717|MÁQUINA PARA ENDEREZAR CARROCERÍAS DE VEHÍCULOS|TRUE
25191718|CARRITO PARA REPARAR CARROS POR DEBAJO|TRUE
25191719|LLAVE PARA TUERCAS DE LLANTAS|TRUE
25191720|LLAVE DE BUJÍAS|TRUE
25191721|LIMPIADOR DE BUJÍAS|TRUE
25191722|JUEGO DE HERRAMIENTAS DE MOTOR|TRUE
25191723|CALENTADOR DE PISTONES|TRUE
25191724|KIT PARA RECONSTRUIR TRANSMISIÓN AUTOMÁTICA|TRUE
25191725|MÁQUINA PERFORADORA PARA AUTOMÓVILES|TRUE
25191726|MÁQUINA PERFECCIONADORA PARA AUTOMÓVILES|TRUE
25191727|ALINEADOR DE VARILLAS DE CONEXIÓN|TRUE
25191728|BALANCEADOR DE CIGÜEÑAL|TRUE
25191729|PULIDORA DE CIGÜEÑAL|TRUE
25191730|LUZ DE TOMA DE TIEMPOS|TRUE
25191731|LIMPIADOR DE CONVERTIDOR DE TORQUE|TRUE
25191732|PERNO ROSCADO PARA PISTÓN|TRUE
25191733|PULIDORA DE PISTONES|TRUE
25191734|COMPRESOR DE RESORTE DE VÁLVULA|TRUE
25191735|COMPRESOR DE ANILLO DE PISTÓN|TRUE
25191736|SIMULADOR DE CONDUCCIÓN DE VEHÍCULO|TRUE
25191737|INFLADOR AUTOMÁTICO DE LLANTAS|TRUE
25191738|ABRIDOR DE LLANTAS|TRUE
25191739|TESTER DE SIMULACIÓN DE ENGRANAJES DE DIRECCIÓN|TRUE
25191740|MÁQUINA PARA LAVAR VEHÍCULOS|TRUE
25191741|MÁQUINA PARA LAVAR TRENES|TRUE
25191742|MÁQUINA PARA LAVAR PARTES DE VEHÍCULOS|TRUE
25191743|MÁQUINA PARA LAVAR COMPONENTES DE FERROCARRIL|TRUE
25191801|PROBADOR DE INDUCIDOS|TRUE
25191802|TACÓMETRO DE ÁNGULO DE CONTACTO|TRUE
25191803|TESTER DE HUMO DIESEL|TRUE
25191804|PROBADOR DE RADIADOR|TRUE
25191805|PROBADOR DE DISTRIBUIDOR DE MOTOR|TRUE
25191806|HIDRÓMETRO DE BATERÍA|TRUE
25191807|DETECTOR DE FUGAS DE ACEITE DE RODAMIENTO|TRUE
25191808|PROBADOR DE FRENO|TRUE
25191809|PROBADOR DE ÁNGULO DE DESLIZAMIENTO|TRUE
25191810|DINAMÓMETRO DE CHASIS|TRUE
25191811|PROBADOR DEL VELOCÍMETRO|TRUE
25191812|PROBADOR DE BLOQUEO|TRUE
25191813|TESTER DE BRECHA DE BUJÍAS|TRUE
25191814|TESTER DE BUJÍAS|TRUE
25191815|TESTER DEL INDUCIDO|TRUE
25191816|TESTER DEL RESORTE TIPO COMPRESIÓN|TRUE
25191817|MEDIDOR DE PRESIÓN DE LA COMPRESIÓN|TRUE
25191818|TESTER DEL ELEMENTO LIMPIADOR DE AIRE|TRUE
25191819|TESTER DE SIMULACIÓN DE LOS FRENOS ANTI BLOQUEO ABS|TRUE
25191820|MULTÍMETRO DE MOTOR|TRUE
25191821|TESTER DE SIMULADOR DE MOTOR|TRUE
25191822|TESTER DE INYECTOR DE MOTOR|TRUE
25191823|LECHO DE PRUEBA DE MOTOR|TRUE
25191824|PROBADOR DE PUESTA A PUNTO DEL MOTOR|TRUE
25191825|MEDIDOR DE CONSUMO DE COMBUSTIBLE|TRUE
25191826|TESTER DE FUGAS DE ACEITE|TRUE
25191827|TESTER DE SIMULACIÓN DE SUSPENSIÓN DE CONTROL ELECTRÓNICO ECS|TRUE
25191828|TESTER DE TRANSMISIÓN AUTOMÁTICA|TRUE
25191829|SISTEMA DE INSPECCIÓN DE CONTROL ELECTRÓNICO|TRUE
25191830|TESTER DE LUZ FRONTAL|TRUE
25191831|TESTER DEL REGULADOR DE VENTANAS DEL VEHÍCULO|TRUE
25191832|MEDIDOR DE VACÍO PARA MANTENIMIENTO DE VEHÍCULO|TRUE
25191833|MEDIDOR DE AVANCE DEL CAMBER|TRUE
25191834|TESTER DE RESISTENCIA DE BOBINA DE CONDENSACIÓN O OHM|TRUE
25191835|VÁLVULA DE PRESIÓN DE RUEDAS|TRUE
25191836|MEDIDOR DE CONVERGENCIA DE LAS RUEDAS DELANTERAS|TRUE
25191837|MEDIDOR DE RADIO DE GIRO|TRUE
25191838|SISTEMA DE INSPECCIÓN DE VEHÍCULOS AUTOMOTORES|TRUE
25201501|SPOILERS DE AVIÓN|TRUE
25201502|ALETAS DE AVIÓN|TRUE
25201503|ESTABILIZADORES HORIZONTALES DE AVIÓN|TRUE
25201504|ALETAS CANARD DE AVIÓN|TRUE
25201505|LISTONES DE AVIÓN|TRUE
25201506|FLAPS O TRANSMISIÓN DE FLAPS DE AVIÓN|TRUE
25201507|TIMONES DE AVIÓN|TRUE
25201508|ELEVADORES DE AVIÓN|TRUE
25201509|ALERONES DE AVIÓN|TRUE
25201510|PROPULSORES DE AVIÓN|TRUE
25201511|ALAS DE AVIÓN|TRUE
25201512|FUSELAJES DE AVIÓN|TRUE
25201513|CÚPULAS PROTECTORAS DE LA ANTENA DE AVIÓN|TRUE
25201514|ROTORES DE AVIÓN|TRUE
25201515|VENTILADOR DE ELEVACIÓN DE AVIÓN|TRUE
25201516|ESCUDETES DE AVIÓN|TRUE
25201517|MUEBLES DE AVIÓN|TRUE
25201518|DOBLADORES DE AVIÓN|TRUE
25201519|NERVADURAS DE AVIÓN|TRUE
25201520|LARGUEROS DE AVIÓN|TRUE
25201521|ALETA COMPENSADORA PARA ASPA DE HÉLICE|TRUE
25201522|VAINA UNIVERSAL DE HELICÓPTERO|TRUE
25201601|SISTEMAS DE CONTROL DIGITAL DEL ALTITUD DEL AVIÓN|TRUE
25201602|FAROS DE NAVEGACIÓN DE AVIÓN|TRUE
25201603|SISTEMAS DE SEGUIMIENTO DE AIRE A TIERRA|TRUE
25201604|SISTEMAS DE GUÍA AERONÁUTICA|TRUE
25201605|CONTROLES DE VOLANTE DE AVIÓN|TRUE
25201606|SISTEMAS DE CONTROL DE LA ALTITUD DEL NAVE ESPACIAL|TRUE
25201701|SISTEMAS DE COMUNICACIÓN DEL AVIÓN|TRUE
25201702|REGISTRADORES DE DATOS DE VUELO|TRUE
25201703|CONTRAMEDIDAS DE AVIÓN|TRUE
25201704|SISTEMAS DE CODIFICACIÓN O DE DECODIFICACIÓN|TRUE
25201705|SISTEMAS DE TELEMETRÍA DE AERONAVES|TRUE
25201706|ELECTRÓNICA DE INTERFAZ DEL AVIÓN|TRUE
25201707|GIROSCOPIO DEL AVIÓN|TRUE
25201708|CÁMARAS DE AVIÓN|TRUE
25201709|SONDAS O SENSORES DE AVIÓN|TRUE
25201710|GUÍAS DE ONDA DEL AVIÓN|TRUE
25201801|SISTEMAS DE COMPUTADORES DE VUELO|TRUE
25201802|MÓDULOS DE COMANDO DE NAVES ESPECIALES|TRUE
25201901|SISTEMAS DE CONTROL O EXTINCIÓN DE INCENDIOS EN AERONAVES|TRUE
25201902|SISTEMAS DE ESCAPE O EYECCIÓN DE AERONAVES|TRUE
25201903|SISTEMAS DE ADVERTENCIA DEL AVIÓN|TRUE
25201904|PARACAÍDAS|TRUE
25202001|CÉLULAS SOLARES DE LA NAVE ESPACIAL|TRUE
25202002|FORMACIONES SOLARES DE LA NAVE ESPACIAL|TRUE
25202003|UNIDADES DE LA FUENTE DE ALIMENTACIÓN DE AVIÓN|TRUE
25202004|SISTEMAS DE GRUPO ELECTRÓGENO DE PISTA (APU)|TRUE
25202101|INDICADORES DE LA CABINA AEROESPACIAL|TRUE
25202102|MEDIDORES DE LA CABINA AEROESPACIAL|TRUE
25202103|PANELES DE DESPLIEGUE AEROESPACIAL DE LA CABINA|TRUE
25202104|PANELES DE INTERRUPTORES AEROESPACIALES DE LA CABINA|TRUE
25202105|PRESENTACIÓN VISUAL DE CABEZA LEVANTADA (HUD)|TRUE
25202201|SISTEMAS DE FRENAR DEL AVIÓN|TRUE
25202202|RAMPAS DE ARRASTRE DE AVIÓN|TRUE
25202203|RUEDAS DE AVIÓN|TRUE
25202204|MONTAJES DEL TREN DE ATERRIZAJE|TRUE
25202205|LLANTAS DE AVIÓN|TRUE
25202206|CONTROLES ANTI – DESLIZAMIENTO DE AVIÓN|TRUE
25202207|CONTRAFUERTE DEL TREN DE ATERRIZAJE|TRUE
25202301|CINTURONES DE SEGURIDAD DEL AVIÓN|TRUE
25202302|ARNESES DE SEGURIDAD DEL AVIÓN|TRUE
25202401|TANQUES INTERIORES DE COMBUSTIBLE DEL AVIÓN|TRUE
25202402|DEPÓSITOS DESECHABLES DE COMBUSTIBLE DEL AVIÓN|TRUE
25202403|TANQUES DE PROPELENTE DEL AVIÓN|TRUE
25202404|SISTEMAS HÍBRIDOS DE ALMACENAJE DE COMBUSTIBLE DE AVIÓN|TRUE
25202405|SISTEMAS DE MANEJO DE COMBUSTIBLE DEL AVIÓN|TRUE
25202406|POST – IMPULSORES|TRUE
25202501|SISTEMAS HIDRÁULICOS DE AVIÓN|TRUE
25202502|ILUMINACIÓN EXTERIOR DE AVIÓN|TRUE
25202503|ILUMINACIÓN INTERIOR DE AVIÓN|TRUE
25202504|LIMPIAPARABRISAS DE AVIÓN|TRUE
25202505|SISTEMAS DE DESCONGELACIÓN O SISTEMAS DE DESEMPAÑAR A BORDO DE AVIÓN|TRUE
25202506|PUERTAS DE AVIÓN|TRUE
25202507|VENTANAS DE AVIÓN|TRUE
25202508|PARABRISAS DE AVIÓN|TRUE
25202509|MONTAJES DE CHOQUE DEL AVIÓN|TRUE
25202510|CONJUNTOS DE ANILLO COLECTOR DEL AVIÓN|TRUE
25202601|CONTROLADORES AMBIENTALES DEL AVIÓN|TRUE
25202602|REGULADORES AMBIENTALES DEL AVIÓN|TRUE
25202603|TURBINAS PARA ENFRIAR EL AVIÓN|TRUE
25202604|VENTILADORES PARA ENFRIAR EL AVIÓN|TRUE
25202605|INTERCAMBIADORES DE CALOR DEL AVIÓN|TRUE
25202606|SEPARADORES DEL AGUA DEL AVIÓN|TRUE
25202607|EQUIPO DEL OXÍGENO DEL AVIÓN|TRUE
25202701|ACUMULADORES HIDRÁULICOS DEL AVIÓN|TRUE
25202702|ACUMULADORES NEUMÁTICOS DEL AVIÓN|TRUE
26101101|MOTOR AC AUTOMOTRIZ|TRUE
26101102|MOTOR AC DE FRENO|TRUE
26101103|MOTOR AC DE TRABAJO DE GRANJA|TRUE
26101105|MOTOR AC DE CALEFACCIÓN Y ENFRIAMIENTO|TRUE
26101106|MOTOR AC INVERSOR|TRUE
26101107|MOTOR AC DE BOMBA|TRUE
26101108|MOTOR AC DE COMPRESOR|TRUE
26101109|MOTOR AC SINCRÓNICO|TRUE
26101110|MOTOR AC MULTI – VELOCIDAD|TRUE
26101111|MOTOR AC DE DE LAVADORA A PRESIÓN|TRUE
26101112|MOTOR AC DE PROPÓSITO GENERAL|TRUE
26101113|MOTOR AC SUMERGIBLE|TRUE
26101114|MOTOR AC DE INDUCCIÓN|TRUE
26101115|MOTOR AC MULTI – FASE|TRUE
26101116|MOTOR AC DE FASE SENCILLA|TRUE
26101117|MOTOR AC DE EJE MOTRIZ|TRUE
26101201|MOTOR DC EN DERIVACIÓN|TRUE
26101202|MOTOR DC DE PASOS|TRUE
26101203|MOTOR DC SIN NÚCLEO|TRUE
26101204|MOTOR DC CON EXCITACIÓN EN DERIVACIÓN|TRUE
26101205|SERVO MOTOR DC|TRUE
26101206|MOTOR DC DE ÁNGULO DE TORQUE LIMITADO|TRUE
26101207|MOTOR DC LINEAR|TRUE
26101208|MOTOR DC DE IMÁN PERMANENTE|TRUE
26101209|MOTOR DC SIN ESCOBILLAS|TRUE
26101210|MOTOR DC DE EXCITACIÓN COMPUESTA|TRUE
26101211|MOTOR ULTRASÓNICO O DE VIBRACIÓN|TRUE
26101212|MOTOR DE HUSO|TRUE
26101301|MOTOR DE AIRE|TRUE
26101302|ALTERNADOR|TRUE
26101303|DINAMOTOR|TRUE
26101304|MOTOR HIDRÁULICO|TRUE
26101306|MOTOR DE COHETE LÍQUIDO|TRUE
26101309|MOTOR DE COHETE SÓLIDO|TRUE
26101310|MOTOR DE TORQUE|TRUE
26101311|MOTOR UNIVERSAL|TRUE
26101312|MOTOR DE PISTÓN AXIAL|TRUE
26101313|MOTOR DE PISTÓN RADIAL|TRUE
26101401|INDUCIDO|TRUE
26101402|ADAPTADOR DE BASE DE MOTOR|TRUE
26101403|FRENO DE MOTOR|TRUE
26101404|ESCOBILLA DE MOTOR|TRUE
26101405|BOBINA DE MOTOR|TRUE
26101406|MONTURA O BASE DE MOTOR|TRUE
26101408|POSTE DE MOTOR|TRUE
26101409|ROTOR DE MOTOR|TRUE
26101410|ESTATOR DE MOTOR|TRUE
26101411|LAMINACIÓN DE MOTOR|TRUE
26101412|KIT DE REPARACIÓN DE MOTOR|TRUE
26101413|CARCASA DE MOTOR|TRUE
26101414|TRANSPORTADOR DE ESCOBILLAS DE MOTOR|TRUE
26101415|CONMUTADOR DE MOTOR|TRUE
26101501|MOTORES HIDRÁULICOS|TRUE
26101502|MOTORES NEUMÁTICOS|TRUE
26101503|MOTORES A GAS|TRUE
26101504|MOTORES DIESEL|TRUE
26101505|MOTORES DE VAPOR|TRUE
26101506|MOTORES DE TURBINA|TRUE
26101507|MOTORES DE TURBINA CON HÉLICE|TRUE
26101508|MOTORES TÉRMICOS|TRUE
26101509|MOTORES HIDROELÉCTRICOS|TRUE
26101510|MÁQUINAS ROTATIVAS|TRUE
26101511|MOTORES DE TURBINA HIDRÁULICA|TRUE
26101512|MOTORES TURBOHÉLICE|TRUE
26101513|KIT DE REPARACIÓN DE MOTORES|TRUE
26101514|MOTOR DE JET|TRUE
26101515|MOTOR FUERA DE BORDA A GASOLINA|TRUE
26101701|QUEMADORES PARA AERONAVES|TRUE
26101702|COMPRESORES DE MOTOR DE AVIÓN|TRUE
26101703|DIFUSORES DE MOTOR DE AVIÓN|TRUE
26101704|MONTURAS DE MOTOR|TRUE
26101705|GATOS DE TORNILLO DE LOS EJES MOTORES DEL AVIÓN|TRUE
26101706|UNIDADES DE TRANSMISIÓN DEL AVIÓN|TRUE
26101707|EJES COMPENSADORES|TRUE
26101708|SEGUIDORES DE LA LEVA|TRUE
26101709|ELEVADORES DE ÁRBOL DE LEVAS|TRUE
26101710|CARBURADORES|TRUE
26101711|BIELAS|TRUE
26101712|VÁLVULAS DE VENTILACIÓN DEL CÁRTER|TRUE
26101713|CULATA DE CILINDRO|TRUE
26101715|TAPAS DE MOTOR|TRUE
26101716|FORJAS DEL MOTOR|TRUE
26101717|CALENTADORES DE MOTOR|TRUE
26101718|SISTEMAS DE IGNICIÓN DE MOTOR|TRUE
26101719|SÚPER CARGADORES|TRUE
26101720|TURBOCARGADOR|TRUE
26101721|POLEAS DEL MOTOR|TRUE
26101723|LATA DE VAPOR DE COMBUSTIBLE|TRUE
26101724|TAPÓN BRILLANTE|TRUE
26101725|MEDIDORES DE VARILLA DE ACEITE|TRUE
26101726|COLADORES DE ACEITE|TRUE
26101727|ANILLO DE PISTÓN|TRUE
26101728|TUBOS DE VARILLA DE EMPUJE|TRUE
26101729|BOLAS DE BRAZO OSCILANTE|TRUE
26101730|EJES DE BRAZO OSCILANTE|TRUE
26101731|BRAZOS OSCILANTES|TRUE
26101732|BUJÍA DE ENCENDIDO|TRUE
26101733|CHORRO DE CARBURADOR|TRUE
26101734|DIAFRAGMAS DE CARBURADOR|TRUE
26101735|BATEA DE ACEITE|TRUE
26101736|PISTONES|TRUE
26101737|CADENA DE DISTRIBUCIÓN|TRUE
26101738|MÚLTIPLES DE ENTRADA|TRUE
26101740|INYECTORES DE COMBUSTIBLE|TRUE
26101741|MANGUITOS DE MOTOR|TRUE
26101742|DISTRIBUIDORES DE INYECCIÓN DE COMBUSTIBLE|TRUE
26101743|VÁLVULAS DE MOTOR|TRUE
26101747|VARAS DE EMPUJE|TRUE
26101748|VOLANTE DE INERCIA DEL MOTOR|TRUE
26101749|CIGÜEÑAL|TRUE
26101750|VÁLVULA DE ESTRANGULACIÓN|TRUE
26101751|CONTROLES ELECTRÓNICOS DE MOTOR|TRUE
26101754|ASIENTO DE VÁLVULA DEL MOTOR|TRUE
26101755|GUÍA DE VÁLVULA|TRUE
26101756|ADAPTADORES DEL CARBURADOR|TRUE
26101757|ACCESORIOS DE LAS BUJÍAS|TRUE
26101758|AJUSTADORES DEL BALANCÍN|TRUE
26101759|ADAPTADORES DEL MOTOR DE ARRANQUE|TRUE
26101760|VÁSTAGOS DEL ESTÁRTER|TRUE
26101761|TAPONES DEL ÁRBOL DE LEVAS|TRUE
26101762|VARILLAJE DE LOS COMPONENTES DEL MOTOR|TRUE
26101763|TAPONES DEL ANTICONGELANTE|TRUE
26101764|REVESTIMIENTO DE LOS CILINDROS|TRUE
26101765|AMORTIGUADORES DE VIBRACIÓN|TRUE
26101766|REGULADORES|TRUE
26101767|ESTATOR DE TURBINA|TRUE
26101768|EJE DE TURBINA|TRUE
26101769|BOBINA DE IGNICIÓN|TRUE
26101770|CONTROL ELECTRÓNICO DE MOTOR PARA MOTORES A GASOLINA|TRUE
26101771|CONTROL ELECTRÓNICO DE MOTOR PARA MOTORES DIESEL|TRUE
26101772|LIMPIADOR DE INYECTOR|TRUE
26101773|VÁLVULA DE MEDICIÓN PROPORCIONAL DIESEL|TRUE
26101774|VÁLVULA SOLENOIDE ARA PURGAR LATA|TRUE
26101775|VÁLVULA DE ALTA PRESIÓN DIESEL|TRUE
26101776|BOBINA DEL INMOVILIZADOR|TRUE
26101777|BOBINA DEL INYECTOR DE COMBUSTIBLE GASOLINA|TRUE
26101778|BOBINA DEL INYECTOR DE COMBUSTIBLE DIESEL|TRUE
26101779|ARNÉS PASACABLES PARA CABLEADO|TRUE
26101780|INYECTOR DE ACEITE O VÁLVULA DE MEDICIÓN|TRUE
26101781|PASADOR DE PISTÓN|TRUE
26101782|DISTRIBUIDOR DE IGNICIÓN|TRUE
26101783|UNIÓN DE HUSILLOS HIDRÁULICOS|TRUE
26101784|ARAÑA DEL DIFERENCIAL|TRUE
26101785|ELEMENTO COLADOR DE ACEITE|TRUE
26101786|ALZA VÁLVULAS|TRUE
26101787|VÁLVULA Y BASTIDOR DE ADMISIÓN|TRUE
26101903|ÁRBOL DE DISTRIBUCIÓN|TRUE
26101904|BOQUILLA DE INYECCIÓN DE COMBUSTIBLE|TRUE
26101905|BLOQUE DE CILINDROS|TRUE
26111503|DISPOSITIVOS DE VELOCIDAD REGULABLES|TRUE
26111504|CORREAS DE LA TRANSMISIÓN|TRUE
26111505|CADENAS DE LA TRANSMISIÓN|TRUE
26111506|APARATOS DE MOVIMIENTO RECTILÍNEO|TRUE
26111508|DESPEGUES DE ENERGÍA|TRUE
26111509|CULATAS DE TRANSMISIÓN|TRUE
26111510|ÁRBOLES DE TRANSMISIÓN|TRUE
26111512|EJES|TRUE
26111513|CADENAS TRANSMISORAS DE POTENCIA|TRUE
26111514|UNIONES DE CHARNELA|TRUE
26111515|SERVO CONTROLADOR|TRUE
26111516|TRANSMISIÓN ESCALONADA O TRANSMISIÓN STEPPER O GRADUADOR ESCALONADO|TRUE
26111517|PORTAENGRANAJES|TRUE
26111518|PUNTAL TENSOR|TRUE
26111519|CONVERTIDORES DE TORQUE|TRUE
26111520|MUÑONES|TRUE
26111521|CABEZA DEL IMPULSOR|TRUE
26111522|CONJUNTO DEL IMPULSOR|TRUE
26111523|TOPES DE RETENCIÓN|TRUE
26111524|UNIDADES DE ENGRANAJES|TRUE
26111525|TRANSMISIONES DE TAMBOR|TRUE
26111527|SISTEMAS DE CONTROL DE MOVIMIENTO INTEGRADOS|TRUE
26111528|TRANSMISIONES HIDROSTÁTICAS|TRUE
26111529|TRANSMISIONES HIDROCINÉTICAS|TRUE
26111530|LEVA DE TRANSMISIÓN|TRUE
26111531|MANGUITOS DE LA TRANSMISIÓN|TRUE
26111532|SOPORTES O CONJUNTOS DEL EJE|TRUE
26111533|TENSORES DE CADENA|TRUE
26111534|CUBOS DE LA TRANSMISIÓN|TRUE
